12,1,1400,1845548,473
12,2,1500,1713588,303
12,3,1600,1599261,195
12,4,1500,1499343,219
12,5,1400,1599213,147
12,6,1300,1713399,114
12,7,1200,1845383,308
12,8,1100,1998987,155
12,9,1000,2180806,261
12,10,900,2399082,483
12,11,800,2665609,499
12,12,700,2998649,401
12,13,600,3427060,490
12,14,600,3998471,807
12,15,601,3998357,693
12,16,701,3991945,932
12,17,801,3422444,763
12,18,901,2995109,604
12,19,1001,2662791,640
12,20,1101,2396687,484
12,21,1201,2178954,390
12,22,1301,1997594,426
12,23,1401,1843950,292
12,24,1501,1712327,265
12,25,1601,1598249,248
12,26,1701,1498530,342
12,27,1792,1410332,221
12,28,1792,1338759,255
12,29,1792,1338801,297
