12,1,1400,1845089,14
12,2,1500,1713350,65
12,3,1600,1599228,162
12,4,1500,1499234,110
12,5,1400,1599155,89
12,6,1300,1713414,129
12,7,1200,1845098,23
12,8,1100,1998912,80
12,9,1000,2180562,17
12,10,900,2398672,73
12,11,800,2665040,-70
12,12,700,2998387,139
12,13,600,3426623,53
12,14,600,3997726,62
12,15,600,3997929,265
12,16,700,3997878,214
12,17,800,3426516,-54
12,18,900,2998066,-182
12,19,1000,2664809,-301
12,20,1100,2398508,-91
12,21,1200,2180538,-7
12,22,1300,1998737,-95
12,23,1400,1845034,-41
12,24,1500,1713251,-34
12,25,1600,1599127,61
12,26,1700,1499183,59
12,27,1799,1410930,-10
12,28,1800,1333270,-25
12,29,1798,1332547,-8
12,30,1798,1334139,102
