12,1,1400,1845458,383
12,2,1500,1713559,274
12,3,1600,1599225,159
12,4,1500,1499436,312
12,5,1400,1599199,133
12,6,1300,1713384,99
12,7,1200,1845240,165
12,8,1100,1998861,29
12,9,1000,2180621,76
12,10,900,2398716,117
12,11,800,2665310,200
12,12,700,2998654,406
12,13,600,3426810,240
12,14,602,3998150,486
12,15,600,3984817,434
12,16,700,3998207,543
12,17,800,3426935,365
12,18,900,2998607,359
12,19,1000,2665527,417
12,20,1100,2399023,424
12,21,1200,2181030,485
12,22,1300,1999199,367
12,23,1400,1845431,356
12,24,1500,1713541,256
12,25,1600,1599299,233
12,26,1700,1499370,246
12,27,1799,1411071,131
12,28,1799,1333431,136
12,29,1798,1333569,274
12,30,1799,1334212,175
