12,1,1999281,449
12,2,1999201,369
12,3,1999161,329
12,4,1999024,192
12,5,1999100,268
12,6,1999245,413
12,7,1999163,331
12,8,1999161,329
12,9,1999134,302
12,10,1999074,242
12,11,1999043,211
