12,1,1999207,375
12,2,1999036,204
12,3,1999026,194
12,4,1999082,250
12,5,1998911,79
12,6,1999074,242
12,7,1999209,377
12,8,1999116,284
12,9,1999073,241
12,10,1999046,214
12,11,1999176,344
