12,1,1999051,219
12,2,1999071,239
12,3,1998945,113
12,4,1998936,104
12,5,1999009,177
12,6,1999017,185
12,7,1999095,263
12,8,1999037,205
12,9,1999029,197
12,10,1999056,224
12,11,1999189,357
