10,1,1400,1848247,2094
10,2,1500,1716205,1920
10,3,1600,1601682,1682
10,4,1500,1501727,1727
10,5,1400,1601826,1826
10,6,1300,1716337,2052
10,7,1200,1848270,2117
10,8,1100,2002401,2401
10,9,1000,2184345,2527
10,10,900,2402836,2836
10,11,800,2669737,3071
10,12,700,3003426,3426
10,13,600,3432604,4033
10,14,600,4004686,4686
10,15,600,4004849,4849
10,16,700,4004820,4820
10,17,800,3432790,4219
10,18,900,3003576,3576
10,19,1000,2669945,3279
10,20,1100,2402823,2823
10,21,1200,2184458,2640
10,22,1300,2002543,2543
10,23,1400,1848584,2431
10,24,1500,1716524,2239
10,25,1600,1601976,1976
10,26,1700,1501883,1883
10,27,1799,1413549,1785
10,28,1799,1335808,1734
