11,1,1400,1847135,-158
11,2,1500,1715224,-120
11,3,1600,1600822,-166
11,4,1500,1500799,-128
11,5,1400,1600743,-245
11,6,1300,1715063,-281
11,7,1200,1846930,-363
11,8,1100,2000936,-300
11,9,1000,2182831,-334
11,10,900,2401138,-345
11,11,800,2668274,-39
11,12,700,3001775,-79
11,13,600,3430555,-134
11,14,602,4002450,-22
11,15,600,3988916,-257
11,16,700,4002130,-342
11,17,800,3430536,-153
11,18,900,3001887,33
11,19,1000,2668293,-20
11,20,1100,2401490,7
11,21,1200,2183379,214
11,22,1300,2001463,227
11,23,1400,1847339,46
11,24,1500,1715449,105
11,25,1600,1601184,196
11,26,1700,1501170,243
11,27,1799,1412645,10
11,28,1799,1334990,92
11,29,1798,1334982,84
11,30,1799,1335657,17
