11,1,1400,1847104,-189
11,2,1500,1715238,-106
11,3,1600,1600857,-131
11,4,1500,1500839,-88
11,5,1400,1600930,-58
11,6,1300,1715241,-103
11,7,1200,1847381,88
11,8,1100,2001300,64
11,9,1000,2183062,-103
11,10,900,2401458,-25
11,11,800,2668430,117
11,12,700,3002047,193
11,13,605,3430931,242
11,14,600,3969589,197
11,15,600,4002463,-9
11,16,700,4003063,591
11,17,800,3431268,579
11,18,900,3002169,315
11,19,1000,2668301,-12
11,20,1100,2401325,-158
11,21,1200,2182999,-166
11,22,1300,2001431,195
11,23,1400,1847492,199
11,24,1500,1715505,161
11,25,1600,1601161,173
11,26,1700,1501013,86
11,27,1789,1412759,124
11,28,1794,1342394,35
11,29,1800,1338655,37
