11,1,1400,1846910,-383
11,2,1500,1715123,-221
11,3,1600,1600753,-235
11,4,1500,1500908,-19
11,5,1400,1600879,-109
11,6,1300,1715190,-154
11,7,1200,1847063,-230
11,8,1100,2000917,-319
11,9,1000,2182886,-279
11,10,900,2401088,-395
11,11,800,2667999,-314
11,12,700,3001801,-53
11,13,600,3430402,-287
11,14,600,4002240,-232
11,15,600,4002208,-264
11,16,700,4001988,-484
11,17,800,3430064,-625
11,18,900,3001519,-335
11,19,1000,2668101,-212
11,20,1100,2401270,-213
11,21,1200,2182940,-225
11,22,1300,2001030,-206
11,23,1400,1846980,-313
11,24,1500,1715005,-339
11,25,1600,1600650,-338
11,26,1700,1500685,-242
11,27,1798,1412422,-213
11,28,1795,1335448,-192
11,29,1794,1337789,-84
