10,1,1400,1848187,-585
10,2,1500,1716137,-580
10,3,1600,1601982,-288
10,4,1500,1501831,-297
10,5,1400,1601899,-371
10,6,1300,1716198,-519
10,7,1200,1848245,-527
10,8,1100,2002230,-608
10,9,1000,2184261,-651
10,10,900,2402766,-639
10,11,800,2669626,-823
10,12,700,3003456,-801
10,13,600,3432528,-907
10,14,600,4004705,-971
10,15,600,4004926,-750
10,16,700,4004856,-820
10,17,800,3432350,-1085
10,18,900,3003312,-945
10,19,1000,2669400,-1049
10,20,1100,2402610,-795
10,21,1200,2184344,-568
10,22,1300,2002377,-461
10,23,1400,1848315,-457
10,24,1500,1716270,-447
10,25,1600,1601856,-414
10,26,1700,1501764,-364
10,27,1799,1413350,-416
10,28,1800,1335604,-362
10,29,1798,1334903,-321
10,30,1798,1336408,-300
