10,1,1400,1848410,-362
10,2,1500,1716443,-274
10,3,1600,1601868,-402
10,4,1500,1501800,-328
10,5,1400,1602039,-231
10,6,1300,1716451,-266
10,7,1200,1848547,-225
10,8,1100,2002586,-252
10,9,1000,2184556,-356
10,10,900,2402960,-445
10,11,800,2670145,-304
10,12,700,3004097,-160
10,13,605,3433495,60
10,14,600,3972547,-22
10,15,600,4005308,-368
10,16,700,4005681,5
10,17,800,3433339,-96
10,18,900,3004146,-111
10,19,1000,2670126,-323
10,20,1100,2403050,-355
10,21,1200,2184663,-249
10,22,1300,2002736,-102
10,23,1400,1848737,-35
10,24,1500,1716473,-244
10,25,1600,1602151,-119
10,26,1700,1501978,-150
10,27,1789,1413723,-43
10,28,1794,1343374,-59
10,29,1800,1339652,-37
