11,1,2000948,-288
11,2,2000980,-256
11,3,2000869,-367
11,4,2000947,-289
11,5,2000957,-279
11,6,2001028,-208
11,7,2001052,-184
11,8,2001052,-184
11,9,2001136,-100
11,10,2001107,-129
11,11,2001187,-49
