11,1,2000579,-657
11,2,2000621,-615
11,3,2000602,-634
11,4,2000584,-652
11,5,2000634,-563
11,6,2000717,-519
11,7,2000706,-530
11,8,2000683,-553
11,9,2000774,-462
11,10,2000794,-442
11,11,2000895,-341
