11,1,2001024,-212
11,2,2000938,-298
11,3,2000917,-319
11,4,2000851,-385
11,5,2000877,-359
11,6,2000873,-363
11,7,2000769,-467
11,8,2000770,-466
11,9,2000818,-418
11,10,2000678,-558
11,11,2000744,-492
