11,1,1400,1847140,987
11,2,1500,1715148,863
11,3,1600,1600828,828
11,4,1500,1500750,750
11,5,1400,1600851,851
11,6,1300,1715152,867
11,7,1200,1847193,1040
11,8,1100,2001081,1081
11,9,1000,2182794,976
11,11,800,2668029,1363
11,12,700,3001595,1595
11,13,600,3430236,1665
11,14,600,4001974,1974
11,15,600,4002159,2159
11,16,700,4002330,2330
11,17,800,3430356,1785
11,18,900,3001651,1651
11,19,1000,2668034,1368
11,20,1100,2401155,1155
11,21,1200,2182792,974
11,22,1300,2000942,942
11,23,1400,1847100,947
11,24,1500,1715098,813
11,25,1600,1600820,820
11,26,1700,1500969,969
11,27,1800,1412626,862
11,28,1798,1334055,722
