11,1,1400,1847131,978
11,2,1500,1715034,749
11,3,1600,1600715,715
11,4,1500,1500657,657
11,5,1400,1600700,700
11,6,1300,1714907,622
11,7,1200,1846894,741
11,8,1100,2000731,731
11,9,1000,2182613,795
11,10,900,2400918,918
11,11,800,2667668,1002
11,12,700,3001104,1104
11,13,600,3429720,1149
11,14,604,4001452,1452
11,15,600,3975258,1749
11,16,700,4001997,1997
11,17,800,3430355,1784
11,18,900,3001715,1715
11,19,1000,2667992,1326
11,20,1100,2401237,1237
11,21,1200,2183005,1187
11,22,1300,2000941,941
11,23,1400,1847023,870
11,24,1500,1715086,801
11,25,1600,1600762,762
11,26,1700,1500669,669
11,27,1795,1412325,561
11,28,1796,1337615,568
