13,1,1400,1849649,3496
13,2,1500,1717499,3214
13,3,1600,1603057,3057
13,4,1500,1502951,2951
13,5,1400,1603134,3134
13,6,1300,1717594,3309
13,7,1200,1849828,3675
13,8,1100,2003991,3991
13,9,1000,2185980,4162
13,10,900,2404573,4573
13,11,800,2671779,5113
13,12,700,3005758,5758
13,13,600,3434905,6334
13,14,600,4007230,7230
13,15,600,4007449,7449
13,16,700,4007521,7521
13,17,800,3434849,6278
13,18,900,3005497,5497
13,19,1000,2671465,4799
13,20,1100,2404384,4384
13,21,1200,2185604,3786
13,22,1300,2003454,3454
13,23,1400,1849467,3314
13,24,1500,1717414,3129
13,25,1600,1602964,2964
13,26,1700,1502860,2860
13,27,1800,1414429,2665
13,28,1798,1335973,2640
