13,1,1400,1849542,-66
13,2,1500,1717392,-101
13,3,1600,1602912,-83
13,4,1500,1502804,-4
13,5,1400,1602976,-19
13,6,1300,1717551,58
13,7,1200,1849651,43
13,8,1100,2003728,-16
13,9,1000,2185823,-77
13,10,900,2404474,-18
13,11,800,2671735,79
13,12,700,3005943,327
13,13,600,3435297,309
13,14,600,4007923,435
13,15,600,4007642,154
13,16,700,4007609,121
13,17,800,3435152,164
13,18,900,3006125,509
13,19,1000,2671941,285
13,20,1100,2404608,116
13,21,1200,2186207,307
13,22,1300,2003973,229
13,23,1400,1849528,-80
13,24,1500,1717299,-194
13,25,1600,1602807,-188
13,26,1700,1502737,-71
13,27,1798,1414396,-9
13,28,1795,1337274,-39
