13,1,1400,1849563,-45
13,2,1500,1717684,191
13,3,1600,1602887,-108
13,4,1500,1502782,-26
13,5,1400,1603010,15
13,6,1300,1717558,65
13,7,1200,1849826,218
13,8,1100,2003966,222
13,9,1000,2185908,8
13,10,900,2404410,-82
13,11,800,2671700,44
13,12,700,3005996,380
13,13,605,3435493,505
13,14,600,3974734,368
13,15,600,4007811,323
13,16,700,4008336,848
13,17,800,3435739,751
13,18,900,3006106,490
13,19,1000,2671911,255
13,20,1100,2404858,366
13,21,1200,2186095,195
13,22,1300,2003892,148
13,23,1400,1849910,302
13,24,1500,1717786,293
13,25,1600,1603256,261
13,26,1700,1503167,359
13,27,1789,1414678,273
13,28,1794,1344194,153
