10,1,2002247,-591
10,2,2002267,-571
10,3,2002260,-578
10,4,2002355,-483
10,5,2002428,-410
10,6,2002324,-514
10,7,2002307,-531
10,8,2002278,-560
10,9,2002491,-347
10,10,2002418,-420
10,11,2002498,-340
