10,1,2002512,-326
10,2,2002424,-414
10,3,2002267,-571
10,4,2002379,-459
10,5,2002239,-599
10,6,2002280,-558
10,7,2002285,-553
10,8,2002297,-541
10,9,2002326,-512
10,10,4002Z48,-590
10,11,2002376,-462
