13,1,2003657,-87
13,2,2003689,-55
13,3,2003690,-54
13,4,2003738,-6
13,5,2003730,-14
13,6,2003692,-52
13,7,2003656,-88
13,8,2003531,-213
13,9,2003672,-72
13,10,2003600,-144
13,11,2003828,84
