13,1,2004056,312
13,2,2004141,397
13,3,2004027,283
13,4,2003867,123
13,5,2003894,150
13,6,2004043,299
13,7,2004091,347
13,8,2004034,290
13,9,2003852,108
13,10,2003645,-99
13,11,2003941,197
